2026-05-01 10:02:13 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003798966794, topic=4, msg=207, force=False
2026-05-01 10:02:13 AM | WARNING | auditor | ⚠️ No Explicit Route for -1003798966794/4. Notifying Manager...
2026-05-01 10:02:13 AM | WARNING | auditor | ⚠️ No route found for Scarlett Beauty ï½ï½ï½ï½ï (-1003798966794/4). Notifying Manager.
2026-05-01 10:02:13 AM | INFO | auditor | 🔍 notify_manager_missing_route: shop=Scarlett Beauty ï½ï½ï½ï½ï, msg_id=207, chat=-1003798966794
2026-05-01 10:02:14 AM | INFO | auditor | 📲 Missing route notification sent to Manager for Scarlett Beauty ï½ï½ï½ï½ï
2026-05-01 10:02:16 AM | INFO | auditor | 📂 Auditing Batch: Angel Lay ï½ï½ï½ï½ï (Topic 1) in Chat -1003881120872 (4 messages)
2026-05-01 10:02:17 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003881120872, topic=1, msg=249, force=False
2026-05-01 10:02:17 AM | INFO | auditor | 🎯 Explicit Route Found: -1003881120872/1 -> -1003601049225/1
2026-05-01 10:02:17 AM | WARNING | auditor | ⚠️ Topic 1 not found in Central Group. Falling back to General.
2026-05-01 10:02:19 AM | INFO | auditor | 📂 Auditing Batch: Tina Fashion ï½ï½ï½ï½ï (Topic 49) in Chat -1003798739565 (3 messages)
2026-05-01 10:02:21 AM | INFO | auditor | 🔇 AI Ignored Group: [4216, 4397, 4400]
2026-05-01 10:02:23 AM | INFO | auditor | 📂 Auditing Batch: Glowic Beauty ï½ï½ï½ï½ï (Topic 36) in Chat -1003692715477 (1 messages)
2026-05-01 10:02:24 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003692715477, topic=36, msg=353, force=False
2026-05-01 10:02:24 AM | WARNING | auditor | ⚠️ No Explicit Route for -1003692715477/36. Notifying Manager...
2026-05-01 10:02:24 AM | WARNING | auditor | ⚠️ No route found for Glowic Beauty ï½ï½ï½ï½ï (-1003692715477/36). Notifying Manager.
2026-05-01 10:02:24 AM | INFO | auditor | 🔍 notify_manager_missing_route: shop=Glowic Beauty ï½ï½ï½ï½ï, msg_id=353, chat=-1003692715477
2026-05-01 10:02:24 AM | INFO | auditor | 📲 Missing route notification sent to Manager for Glowic Beauty ï½ï½ï½ï½ï
2026-05-01 10:02:26 AM | INFO | auditor | 📂 Auditing Batch: CiCi Beauty ï½ï½ï½ï½ï (Topic 6) in Chat -1003768124152 (4 messages)
2026-05-01 10:02:27 AM | INFO | auditor | 🔇 AI Ignored Group: [525, 527, 528, 529]
2026-05-01 10:02:29 AM | INFO | auditor | 📂 Auditing Batch: Vintage Paradise ï½ï½ï½ï½ (Topic 1) in Chat -1003804684425 (1 messages)
2026-05-01 10:02:30 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003804684425, topic=1, msg=119, force=False
2026-05-01 10:02:30 AM | WARNING | auditor | ⚠️ No Explicit Route for -1003804684425/1. Notifying Manager...
2026-05-01 10:02:30 AM | WARNING | auditor | ⚠️ No route found for Vintage Paradise ï½ï½ï½ï½ (-1003804684425/1). Notifying Manager.
2026-05-01 10:02:30 AM | INFO | auditor | 🔍 notify_manager_missing_route: shop=Vintage Paradise ï½ï½ï½ï½, msg_id=119, chat=-1003804684425
2026-05-01 10:02:30 AM | INFO | auditor | 📲 Missing route notification sent to Manager for Vintage Paradise ï½ï½ï½ï½
2026-05-01 10:02:32 AM | INFO | auditor | 📂 Auditing Batch: Thiri Beauty Bountyï½ï½ï½ï½ï (Topic 1) in Chat -1003822695947 (5 messages)
2026-05-01 10:02:33 AM | INFO | auditor | 🔇 AI Ignored Group: [166, 168, 169, 172, 173]
2026-05-01 10:02:35 AM | INFO | auditor | 📂 Auditing Batch: Khin Glory ï½ï½ï½ï½ï (Topic 1) in Chat -1003646045828 (1 messages)
2026-05-01 10:02:36 AM | INFO | auditor | 🔇 AI Ignored Group: [624]
2026-05-01 10:02:38 AM | INFO | auditor | 📂 Auditing Batch: PiggyKitKit ï½ï½ï½ï½ï (Topic 4) in Chat -1003513582211 (1 messages)
2026-05-01 10:02:39 AM | INFO | auditor | 🔇 AI Ignored Group: [282]
2026-05-01 10:02:41 AM | INFO | auditor | 📂 Auditing Batch: JJ ð CarryMan (Topic 1) in Chat -1003810623540 (4 messages)
2026-05-01 10:02:42 AM | INFO | auditor | 🔇 AI Ignored Group: [127, 128, 129, 130]
2026-05-01 10:02:44 AM | INFO | auditor | 📂 Auditing Batch: YuYu Baby ï½ï½ï½ï½ï (Topic 4) in Chat -1003760073283 (1 messages)
2026-05-01 10:02:45 AM | INFO | auditor | 🔇 AI Ignored Group: [392]
2026-05-01 10:02:47 AM | INFO | auditor | 📂 Auditing Batch: Shun Lett May ï½ï½ï½ï½ï (Topic 1) in Chat -1003772742014 (1 messages)
2026-05-01 10:02:49 AM | INFO | auditor | 🔇 AI Ignored Group: [78]
2026-05-01 10:02:51 AM | INFO | auditor | 📂 Auditing Batch: PiggyKitKit ï½ï½ï½ï½ï (Topic 1) in Chat -1003513582211 (1 messages)
2026-05-01 10:02:52 AM | INFO | auditor | 🔇 AI Ignored Group: [285]
2026-05-01 10:02:54 AM | INFO | auditor | 📂 Auditing Batch: KJ Clothing ï½ï½ï½ï½ï (Topic 1) in Chat -1003813366869 (5 messages)
2026-05-01 10:02:56 AM | INFO | auditor | 🔇 AI Ignored Group: [400, 401, 402, 403, 407]
2026-05-01 10:02:58 AM | INFO | auditor | 📂 Auditing Batch: Angel Lay ï½ï½ï½ï½ï (Topic 4) in Chat -1003881120872 (2 messages)
2026-05-01 10:03:00 AM | INFO | auditor | 🔇 AI Ignored Group: [258, 259]
2026-05-01 10:03:02 AM | INFO | auditor | 📂 Auditing Batch: Khin Glory ï½ï½ï½ï½ï (Topic 5) in Chat -1003646045828 (6 messages)
2026-05-01 10:03:19 AM | INFO | auditor | 🔇 AI Ignored Group: [636, 638, 640, 645, 647, 649]
2026-05-01 10:03:21 AM | INFO | auditor | 📂 Auditing Batch: CiCi Beauty ï½ï½ï½ï½ï (Topic 4) in Chat -1003768124152 (1 messages)
2026-05-01 10:03:23 AM | INFO | auditor | 🔇 AI Ignored Group: [526]
2026-05-01 10:03:25 AM | INFO | auditor | 📂 Auditing Batch: JFY ï½ï½ï½ï½ï (Topic 49) in Chat -1003361319863 (1 messages)
2026-05-01 10:03:26 AM | INFO | auditor | 🔇 AI Ignored Group: [160]
2026-05-01 10:03:28 AM | INFO | auditor | 📂 Auditing Batch: Panyoung Fashion ï½ï½ï½ï½ï (Topic 4) in Chat -1003752686638 (1 messages)
2026-05-01 10:03:29 AM | INFO | auditor | 🔇 AI Ignored Group: [117]
2026-05-01 10:03:31 AM | INFO | auditor | 📂 Auditing Batch: Hotssic ï½ï½ï½ï½ï (Topic 4) in Chat -1003506710131 (2 messages)
2026-05-01 10:03:32 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003506710131, topic=4, msg=680, force=False
2026-05-01 10:03:32 AM | INFO | auditor | 🎯 Explicit Route Found: -1003506710131/4 -> -1003601049225/37
2026-05-01 10:03:32 AM | INFO | auditor | 📢 Alert sent for 680 in Hotssic ï½ï½ï½ï½ï to Central Group
2026-05-01 10:03:34 AM | INFO | auditor | 📂 Auditing Batch: Hay Thar Htetï½ï½ï½ï½ (Topic 1) in Chat -1003752706100 (1 messages)
2026-05-01 10:03:40 AM | WARNING | auditor | 🚨 Tier 2 Escalation sent for 680 to Group
2026-05-01 10:03:46 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003752706100, topic=1, msg=96, force=False
2026-05-01 10:03:46 AM | INFO | auditor | 🎯 Explicit Route Found: -1003752706100/1 -> -1003601049225/1
2026-05-01 10:03:46 AM | WARNING | auditor | ⚠️ Topic 1 not found in Central Group. Falling back to General.
2026-05-01 10:03:48 AM | INFO | auditor | 📂 Auditing Batch: Thiri Beauty Bountyï½ï½ï½ï½ï (Topic 1) in Chat -1003868121514 (1 messages)
2026-05-01 10:03:49 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003868121514, topic=1, msg=489, force=False
2026-05-01 10:03:49 AM | INFO | auditor | 🎯 Explicit Route Found: -1003868121514/1 -> -1003601049225/1
2026-05-01 10:03:49 AM | WARNING | auditor | ⚠️ Topic 1 not found in Central Group. Falling back to General.
2026-05-01 10:03:52 AM | INFO | auditor | 📂 Auditing Batch: Your Beauty ð CarryMan (Topic 1) in Chat -1003733871126 (1 messages)
2026-05-01 10:03:53 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003733871126, topic=1, msg=67, force=False
2026-05-01 10:03:53 AM | WARNING | auditor | ⚠️ No Explicit Route for -1003733871126/1. Notifying Manager...
2026-05-01 10:03:53 AM | WARNING | auditor | ⚠️ No route found for Your Beauty ð CarryMan (-1003733871126/1). Notifying Manager.
2026-05-01 10:03:53 AM | INFO | auditor | 🔍 notify_manager_missing_route: shop=Your Beauty ð CarryMan, msg_id=67, chat=-1003733871126
2026-05-01 10:03:53 AM | INFO | auditor | 📲 Missing route notification sent to Manager for Your Beauty ð CarryMan
2026-05-01 10:03:55 AM | INFO | auditor | 📂 Auditing Batch: ITTC ï½ï½ï½ï½ï (Topic 6) in Chat -1003852412184 (1 messages)
2026-05-01 10:03:56 AM | INFO | auditor | 🔇 AI Ignored Group: [438]
2026-05-01 10:03:58 AM | INFO | auditor | 📂 Auditing Batch: YuYu Baby ï½ï½ï½ï½ï (Topic 1) in Chat -1003760073283 (3 messages)
2026-05-01 10:04:11 AM | INFO | auditor | 🔇 AI Ignored Group: [394, 395, 396]
2026-05-01 10:04:13 AM | INFO | auditor | 📂 Auditing Batch: KPC OS ï½ï½ï½ï½ï (Topic 4) in Chat -1003812325795 (1 messages)
2026-05-01 10:04:14 AM | INFO | auditor | 🔇 AI Ignored Group: [166]
2026-05-01 10:04:16 AM | INFO | auditor | 📂 Auditing Batch: Harmonyï½ï½ï½ï½ï½ï½ï½ (Topic 1) in Chat -1003791802416 (2 messages)
2026-05-01 10:04:17 AM | INFO | auditor | 🔇 AI Ignored Group: [68, 77]
2026-05-01 10:04:19 AM | INFO | auditor | 📂 Auditing Batch: Charcoal ï½ï½ï½ï½ï (Topic 4) in Chat -1003707562121 (1 messages)
2026-05-01 10:04:20 AM | INFO | auditor | ℹ️ No active alert tracking found for 4436 in -1003798739565.
2026-05-01 10:04:20 AM | INFO | auditor | ℹ️ Message 4436 was not an active alert. Skipping record.
2026-05-01 10:04:20 AM | INFO | db_manager | ✅ Group Resolved: [4436] in -1003798739565 by Yoon Waddy (Reaction (❤))
2026-05-01 10:04:20 AM | INFO | alert_handler | ✅ Message 4436 marked as RESOLVED via Reaction (❤) by Yoon Waddy
2026-05-01 10:04:21 AM | INFO | auditor | 🔇 AI Ignored Group: [193]
2026-05-01 10:04:23 AM | INFO | auditor | 📂 Auditing Batch: TTW ï½ï½ï½ï½ï (Topic 4) in Chat -1003837115331 (5 messages)
2026-05-01 10:04:24 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003837115331, topic=4, msg=251, force=False
2026-05-01 10:04:24 AM | INFO | auditor | 🎯 Explicit Route Found: -1003837115331/4 -> -1003601049225/37
2026-05-01 10:04:24 AM | INFO | auditor | 📢 Alert sent for 251 in TTW ï½ï½ï½ï½ï to Central Group
2026-05-01 10:04:26 AM | INFO | auditor | 📂 Auditing Batch: Retro Bites ï½ï½ï½ï½ï (Topic 1) in Chat -1003720313785 (2 messages)
2026-05-01 10:04:27 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003720313785, topic=1, msg=174, force=False
2026-05-01 10:04:27 AM | INFO | auditor | 🎯 Explicit Route Found: -1003720313785/1 -> -1003601049225/1
2026-05-01 10:04:27 AM | WARNING | auditor | ⚠️ Topic 1 not found in Central Group. Falling back to General.
2026-05-01 10:04:28 AM | INFO | auditor | 🗑️ Deleted Level 1 alert 1110
2026-05-01 10:04:28 AM | INFO | auditor | 🗑️ Deleted Tier 2 escalation 96
2026-05-01 10:04:28 AM | INFO | auditor | 🗑️ Deleted 0 linked messages
2026-05-01 10:04:29 AM | INFO | db_manager | ✅ Group Resolved: [3760] in -1003798739565 by Eaindra (Done Button)
2026-05-01 10:04:30 AM | INFO | auditor | 📂 Auditing Batch: Vogue Os ï½ï½ï½ï½ï (Topic 1) in Chat -1003800154878 (1 messages)
2026-05-01 10:04:31 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003800154878, topic=1, msg=115, force=False
2026-05-01 10:04:31 AM | WARNING | auditor | ⚠️ No Explicit Route for -1003800154878/1. Notifying Manager...
2026-05-01 10:04:31 AM | WARNING | auditor | ⚠️ No route found for Vogue Os ï½ï½ï½ï½ï (-1003800154878/1). Notifying Manager.
2026-05-01 10:04:31 AM | INFO | auditor | 🔍 notify_manager_missing_route: shop=Vogue Os ï½ï½ï½ï½ï, msg_id=115, chat=-1003800154878
2026-05-01 10:04:31 AM | INFO | auditor | 📲 Missing route notification sent to Manager for Vogue Os ï½ï½ï½ï½ï
2026-05-01 10:04:33 AM | INFO | auditor | 📂 Auditing Batch: LARAs ï½ï½ï½ï½ï (Topic 4) in Chat -1003734659970 (1 messages)
2026-05-01 10:04:33 AM | INFO | auditor | 🗑️ Deleted Level 1 alert 1113
2026-05-01 10:04:33 AM | INFO | auditor | 🗑️ Deleted Tier 2 escalation 97
2026-05-01 10:04:33 AM | INFO | auditor | 🗑️ Deleted 0 linked messages
2026-05-01 10:04:34 AM | INFO | db_manager | ✅ Group Resolved: [4130] in -1003798739565 by Eaindra (Done Button)
2026-05-01 10:04:34 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003734659970, topic=4, msg=267, force=False
2026-05-01 10:04:34 AM | WARNING | auditor | ⚠️ No Explicit Route for -1003734659970/4. Notifying Manager...
2026-05-01 10:04:34 AM | WARNING | auditor | ⚠️ No route found for LARAs ï½ï½ï½ï½ï (-1003734659970/4). Notifying Manager.
2026-05-01 10:04:34 AM | INFO | auditor | 🔍 notify_manager_missing_route: shop=LARAs ï½ï½ï½ï½ï, msg_id=267, chat=-1003734659970
2026-05-01 10:04:34 AM | INFO | auditor | 📲 Missing route notification sent to Manager for LARAs ï½ï½ï½ï½ï
2026-05-01 10:04:36 AM | INFO | auditor | 📂 Auditing Batch: Binnie Paradise ï½ï½ï½ï½ï (Topic 4) in Chat -1003752062728 (2 messages)
2026-05-01 10:04:37 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003752062728, topic=4, msg=211, force=False
2026-05-01 10:04:37 AM | INFO | auditor | 🎯 Explicit Route Found: -1003752062728/4 -> -1003601049225/37
2026-05-01 10:04:38 AM | INFO | auditor | 📢 Alert sent for 211 in Binnie Paradise ï½ï½ï½ï½ï to Central Group
2026-05-01 10:04:39 AM | INFO | main_router | 🛡️ Staff Exclusion (Group): Skipping AI routing for staff 7591872239
2026-05-01 10:04:40 AM | INFO | auditor | 📂 Auditing Batch: ááááºáá¾ááºáááááº ð CarryMan (Topic 1) in Chat -1003702835668 (1 messages)
2026-05-01 10:04:41 AM | INFO | auditor | 🔇 AI Ignored Group: [346]
2026-05-01 10:04:41 AM | WARNING | auditor | 🚨 Tier 2 Escalation sent for 251 to Group
2026-05-01 10:04:41 AM | WARNING | auditor | 🚨 Tier 2 Escalation sent for 211 to Group
2026-05-01 10:04:43 AM | INFO | auditor | 📂 Auditing Batch: Toly Moly ï½ï½ï½ï½ (Topic 4) in Chat -1003796096237 (1 messages)
2026-05-01 10:04:44 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003796096237, topic=4, msg=361, force=False
2026-05-01 10:04:44 AM | INFO | auditor | 🎯 Explicit Route Found: -1003796096237/4 -> -1003601049225/37
2026-05-01 10:04:44 AM | INFO | auditor | 📢 Alert sent for 361 in Toly Moly ï½ï½ï½ï½ to Central Group
2026-05-01 10:04:56 AM | INFO | auditor | 🗑️ Deleted Level 1 alert 1130
2026-05-01 10:04:56 AM | INFO | auditor | 🗑️ Deleted 0 linked messages
2026-05-01 10:04:57 AM | INFO | db_manager | ✅ Group Resolved: [174] in -1003720313785 by Yoon Waddy (Done Button)
2026-05-01 10:04:57 AM | INFO | auditor | 🗑️ Deleted Level 1 alert 1128
2026-05-01 10:04:57 AM | INFO | auditor | 🗑️ Deleted 0 linked messages
2026-05-01 10:04:57 AM | INFO | db_manager | ✅ Group Resolved: [489] in -1003868121514 by Yoon Waddy (Done Button)
2026-05-01 10:05:01 AM | INFO | db_manager | 🆕 New Routing Created: -1003734659970/4 (LARAs ï½ï½ï½ï½ï) -> -1003601049225/37
2026-05-01 10:05:01 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003734659970, topic=4, msg=267, force=False
2026-05-01 10:05:01 AM | INFO | auditor | 🎯 Explicit Route Found: -1003734659970/4 -> -1003601049225/37
2026-05-01 10:05:02 AM | INFO | auditor | 📢 Alert sent for 267 in LARAs ï½ï½ï½ï½ï to Central Group
2026-05-01 10:05:02 AM | ERROR | alert_handler | ❌ Set Routing Callback Error: module 'db_manager' has no attribute 'write_scope'
2026-05-01 10:05:03 AM | INFO | auditor | 🗑️ Deleted Level 1 alert 1114
2026-05-01 10:05:03 AM | INFO | auditor | 🗑️ Deleted Tier 2 escalation 98
2026-05-01 10:05:03 AM | INFO | auditor | 🗑️ Deleted 0 linked messages
2026-05-01 10:05:03 AM | INFO | db_manager | ✅ Group Resolved: [649] in -1003898476625 by Eaindra (Done Button)
2026-05-01 10:05:05 AM | INFO | db_manager | 🆕 New Routing Created: -1003800154878/1 (Vogue Os ï½ï½ï½ï½ï) -> -1003601049225/1
2026-05-01 10:05:05 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003800154878, topic=1, msg=115, force=False
2026-05-01 10:05:05 AM | INFO | auditor | 🎯 Explicit Route Found: -1003800154878/1 -> -1003601049225/1
2026-05-01 10:05:05 AM | WARNING | auditor | ⚠️ Topic 1 not found in Central Group. Falling back to General.
2026-05-01 10:05:05 AM | ERROR | alert_handler | ❌ Set Routing Callback Error: module 'db_manager' has no attribute 'write_scope'
2026-05-01 10:05:06 AM | INFO | db_manager | 🆕 New Routing Created: -1003733871126/1 (Your Beauty ð CarryMan) -> -1003601049225/1
2026-05-01 10:05:06 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003733871126, topic=1, msg=67, force=False
2026-05-01 10:05:06 AM | INFO | auditor | 🎯 Explicit Route Found: -1003733871126/1 -> -1003601049225/1
2026-05-01 10:05:06 AM | WARNING | auditor | ⚠️ Topic 1 not found in Central Group. Falling back to General.
2026-05-01 10:05:07 AM | ERROR | alert_handler | ❌ Set Routing Callback Error: module 'db_manager' has no attribute 'write_scope'
2026-05-01 10:05:08 AM | INFO | db_manager | 🆕 New Routing Created: -1003804684425/1 (Vintage Paradise ï½ï½ï½ï½) -> -1003601049225/1
2026-05-01 10:05:08 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003804684425, topic=1, msg=119, force=False
2026-05-01 10:05:08 AM | INFO | auditor | 🎯 Explicit Route Found: -1003804684425/1 -> -1003601049225/1
2026-05-01 10:05:08 AM | WARNING | auditor | ⚠️ Topic 1 not found in Central Group. Falling back to General.
2026-05-01 10:05:09 AM | ERROR | alert_handler | ❌ Set Routing Callback Error: module 'db_manager' has no attribute 'write_scope'
2026-05-01 10:05:10 AM | INFO | auditor | 🗑️ Deleted Level 1 alert 1123
2026-05-01 10:05:11 AM | INFO | auditor | 🗑️ Deleted Tier 2 escalation 102
2026-05-01 10:05:11 AM | INFO | auditor | 🗑️ Deleted 0 linked messages
2026-05-01 10:05:11 AM | INFO | db_manager | ✅ Group Resolved: [637] in -1003883905797 by Eaindra (Done Button)
2026-05-01 10:05:11 AM | WARNING | auditor | 🚨 Tier 2 Escalation sent for 267 to Group
2026-05-01 10:05:12 AM | INFO | auditor | 🗑️ Deleted Level 1 alert 1120
2026-05-01 10:05:12 AM | INFO | auditor | 🗑️ Deleted Tier 2 escalation 100
2026-05-01 10:05:12 AM | INFO | auditor | 🗑️ Deleted 0 linked messages
2026-05-01 10:05:12 AM | INFO | db_manager | ✅ Group Resolved: [391] in -1003415524543 by Eaindra (Done Button)
2026-05-01 10:05:14 AM | INFO | db_manager | 🆕 New Routing Created: -1003692715477/36 (Glowic Beauty ï½ï½ï½ï½ï) -> -1003601049225/35
2026-05-01 10:05:14 AM | INFO | auditor | 📢 send_new_alert triggered: chat=-1003692715477, topic=36, msg=353, force=False
2026-05-01 10:05:14 AM | INFO | auditor | 🎯 Explicit Route Found: -1003692715477/36 -> -1003601049225/35
2026-05-01 10:05:14 AM | INFO | auditor | 🗑️ Deleted Level 1 alert 1124
2026-05-01 10:05:14 AM | INFO | auditor | 🗑️ Deleted Tier 2 escalation 103
2026-05-01 10:05:14 AM | INFO | auditor | 🗑️ Deleted 0 linked messages
2026-05-01 10:05:14 AM | INFO | auditor | 📢 Alert sent for 353 in Glowic Beauty ï½ï½ï½ï½ï to Central Group
